derivative_axis,axis_unit,wavelength_nm,energy_eV,processed_signal,first_derivative,second_derivative,method,assignment_source
3.382,eV,366.60023181549377,3.382,0.964924995645675,-0.45517758525777197,-0.04353622816683611,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.388,eV,365.95099881936244,3.388,0.9621932349588722,-0.4543223090334578,0.3187975417363873,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.394,eV,365.3040612846199,3.394,0.9594731279372735,-0.4513520147569352,0.6609431413219795,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.4,eV,364.6594070588235,3.4,0.956777010781789,-0.4463909913375943,0.9811450775162598,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.406,eV,364.01702407516143,3.406,0.9541164360412222,-0.43957827382674,1.2776478572457535,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.412,eV,363.3769003516999,3.412,0.9515020714958681,-0.4310592170506453,1.549573733980715,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.418,eV,362.73902399063775,3.418,0.9489437254366143,-0.42098338901897137,1.7956938625699195,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.424,eV,362.1033831775701,3.424,0.9464502708276403,-0.4095108906998064,2.0153060457796244,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.43,eV,361.469966180758,3.43,0.9440295947482165,-0.39679971646961576,2.2087613822279266,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.436,eV,360.8387613504074,3.436,0.9416886742300049,-0.38300575411307136,2.3760598719206776,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.442,eV,360.2097571179546,3.442,0.9394335256988596,-0.3682869980065675,2.516850416235176,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.448,eV,359.5829419953596,3.448,0.9372692302539261,-0.3528035491182493,2.6318352123979523,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.454,eV,358.95830457440644,3.454,0.9351998831094406,-0.336704975457792,2.7224186548740654,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.46,eV,358.3358335260115,3.46,0.9332287705484327,-0.3201345252597605,2.7891273915834276,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.466,eV,357.7155175995383,3.466,0.9313582688063234,-0.30323544675879077,2.8328391690545587,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.472,eV,357.0973456221198,3.472,0.9295899451873271,-0.28614045523110576,2.8551339310602906,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.478,eV,356.4813064979873,3.478,0.9279245833435503,-0.26897383958606724,2.857767170668282,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.484,eV,355.8673892078071,3.484,0.9263622591122941,-0.2518472491830863,2.841967733023882,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.49,eV,355.2555828080229,3.49,0.9249024163533532,-0.23487022678978065,2.809140012593282,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.496,eV,354.64587643020593,3.496,0.9235438163908168,-0.2181375690319669,2.7610395024454313,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.502,eV,354.0382592804112,3.502,0.9222847655249699,-0.2017377527604367,2.699246146333916,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.508,eV,353.43272063854045,3.508,0.9211229633576915,-0.18574661527595993,2.625866535954197,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.514,eV,352.829249857712,3.514,0.9200558061416585,-0.17022735432898628,2.5421295164610083,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.52,eV,352.22783636363636,3.52,0.9190802351057438,-0.15524106107842783,2.449615031605857,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.526,eV,351.6284696539989,3.526,0.9181929134087173,-0.14083197394971592,2.350078574464714,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.532,eV,351.0311392978482,3.532,0.9173902514183472,-0.12704011818485128,2.2449245394978288,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.538,eV,350.43583493499153,3.538,0.9166684319904991,-0.11389287947574189,2.1353817718541297,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.544,eV,349.842546275395,3.544,0.9160235368646382,-0.10141553692260175,2.022503567373466,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.55,eV,349.25126309859155,3.55,0.9154514455474279,-0.08962283666726023,1.9083965177415534,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.556,eV,348.6619752530933,3.556,0.914948062824631,-0.07851477870970314,1.7939383694963293,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.562,eV,348.07467265581136,3.562,0.9145092682029113,-0.0680955762333042,1.6791291226378293,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.568,eV,347.48934529147976,3.568,0.9141309159098314,-0.05836522923804921,1.5655487209293941,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.574,eV,346.9059832120873,3.574,0.9138088854520547,-0.04930899158215141,1.4546015588277825,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.58,eV,346.3245765363128,3.58,0.9135392080108458,-0.04091001053211585,1.346112087026317,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.586,eV,345.7451154489682,3.586,0.9133179653256694,-0.03315564653783554,1.2406069534437858,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.592,eV,345.1675902004454,3.592,0.9131413402523917,-0.026022727090790454,1.139139453924775,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.598,eV,344.5919911061701,3.598,0.91300569260058,-0.019485973090738185,1.04188513777833,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.604,eV,344.0183085460599,3.604,0.9129075085753028,-0.013520105437450525,0.9491951036189008,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.61,eV,343.4465329639889,3.61,0.9128434513353305,-0.008095631847311324,0.8610693514441461,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.616,eV,342.8766548672566,3.616,0.912810360993135,-0.003187273220120801,0.7775078812504869,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.622,eV,342.3086648260629,3.622,0.912805204056689,0.001234462727694563,0.699388439579472,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.628,eV,341.7425534729878,3.628,0.9128251745458674,0.005205388054832838,0.6263599278166004,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.634,eV,341.1783115024766,3.634,0.9128676687133469,0.008750781861493806,0.5575445994262909,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.64,eV,340.61592967032965,3.64,0.9129301839282055,0.011895923247948303,0.4938202009405729,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.646,eV,340.05539879319804,3.646,0.9130104197923222,0.014676624272780714,0.4353622816649285,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.652,eV,339.4967097480832,3.652,0.9131063034194786,0.017120270627927425,0.3811175457665641,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.658,eV,338.9398534718425,3.658,0.9132158630398574,0.01925003482197951,0.33126154254266904,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.664,eV,338.3848209606987,3.664,0.9133373038373422,0.021095409138439436,0.28596982130224347,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.67,eV,337.83160326975474,3.67,0.9134690079495187,0.022681672677606457,0.24454018482345075,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.676,eV,337.28019151251357,3.676,0.9136094839094736,0.02402989135632083,0.2066215344858795,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.682,eV,336.7305768604019,3.682,0.9137573666457945,0.025161131091437028,0.1725649689040183,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.688,eV,336.1827505422993,3.688,0.9139114174825708,0.02610067098316904,0.1420193894610109,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.694,eV,335.63670384407146,3.694,0.9140705746975925,0.026865363764969175,0.11410704962955309,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.7,eV,335.0924281081081,3.7,0.9142338018477505,0.02746995557872367,0.08953014663504089,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.706,eV,334.5499147328656,3.706,0.9144002141645372,0.027939725524589676,0.06793758185589693,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.712,eV,334.0091551724137,3.712,0.9145690785540457,0.028285206560994425,0.047924960844861086,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.718,eV,333.47014093598705,3.718,0.9147396366432693,0.02851482505472802,0.030545579440637294,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.724,eV,332.9328635875402,3.724,0.9149112564547023,0.028651753514282063,0.015623888333019309,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.73,eV,332.3973147453083,3.73,0.9150834576854405,0.02870231171472426,0.0019310423790375175,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.736,eV,331.8634860813704,3.736,0.915255684195279,0.028674926022830505,-0.009830761197094695,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.742,eV,331.3313693212186,3.742,0.9154275567977144,0.028584342580359134,-0.020012621012218013,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.748,eV,330.8009562433297,3.748,0.9155986963062432,0.028434774570683885,-0.02896563567726229,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.754,eV,330.27223867874267,3.754,0.9157687740925625,0.02823675495223199,-0.03633870657656413,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.76,eV,329.7452085106383,3.76,0.9159375373656701,0.027998710091765133,-0.043009580243353884,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.766,eV,329.21985767392454,3.766,0.9161047586136638,0.027720639989311735,-0.048978256687111976,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.772,eV,328.696178154825,3.772,0.9162701850455417,0.02741097101151979,-0.05354253867532588,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.778,eV,328.17416199047113,3.778,0.9164336902658022,0.027078129525207828,-0.042131833710210564,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.784,eV,327.6538012684989,3.784,0.9165951225998442,0.02690538900699725,-0.02879008636843099,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
